timestamp,time_seconds,power,power_smooth,power_avg_30s,power_avg_60s,power_std_30s,power_std_60s,power_min_30s,power_max_30s,power_range_30s,power_derivative,time_in_range,power_oscillation,phase
04:16.1,234.338806,16.3,75.09601177,75.68859104,79.23399804,0.838033646,5.218376054,75.09601177,76.28117032,1.185158549,-0.152795031,5,0.146428204,WASHING
04:16.1,234.345113,16.3,75.97558025,75.53579601,76.55336711,0.621948841,1.618191028,75.09601177,75.97558025,0.879568486,4.138656424,5,0.049177384,WASHING
04:16.9,235.117779,251.4,83.37332462,79.67445244,77.68152174,5.230995203,3.827649507,75.97558025,83.37332462,7.397744361,7.183507682,5,0.106554462,WASHING
04:17.8,236.091914,100.2,90.34259562,86.85796012,81.19687806,4.928018787,7.138244172,83.37332462,90.34259562,6.969271004,8.196632887,5,0.187773028,WASHING
04:17.8,236.09762,100.2,99.76659039,95.054593,87.36452272,6.663770607,10.13768339,90.34259562,99.76659039,9.42399477,9.96122916,3,0.27231889,WASHING
04:18.8,237.085567,142.5,110.2650539,105.0158222,95.93689114,7.423534768,11.67764519,99.76659039,110.2650539,10.49846355,13.20889179,3,0.280306446,WASHING
04:19.9,238.129013,112.3,126.184374,118.224714,106.6396535,11.25665915,15.36199552,110.2650539,126.184374,15.91932004,14.93314809,2,0.336101786,WASHING
04:19.9,238.138031,112.3,140.1313501,133.157862,119.0868421,9.862001403,17.74206253,126.184374,140.1313501,13.94697614,9.473373652,2,0.338952303,WASHING
04:20.8,239.07742,179.9,145.1311213,142.6312357,130.4279748,3.535372097,15.65129957,140.1313501,145.1311213,4.999771167,3.943461916,3,0.267320466,WASHING
04:21.8,240.090153,149.6,148.0182739,146.5746976,139.8662798,2.041525227,9.685700346,145.1311213,148.0182739,2.887152664,2.023504413,3,0.15610553,WASHING
04:21.8,240.095007,149.6,149.1781301,148.598202,145.6147189,0.820142157,4.032210981,148.0182739,149.1781301,1.159856162,-0.949019287,4,0.062128197,WASHING
04:22.6,240.836241,149.6,146.1202354,147.6491827,147.1119402,2.162258105,1.825532219,146.1202354,149.1781301,3.057894737,-3.237806473,5,0.027509724,WASHING
04:22.8,241.077593,117.1,142.7025172,144.4113763,146.5047891,2.416691721,2.830932825,142.7025172,146.1202354,3.417718209,4.099509644,5,0.044200691,WASHING
04:23.8,242.097459,139.9,154.3192547,148.5108859,148.0800343,8.214273859,4.929238869,142.7025172,154.3192547,11.6167375,6.705541026,5,0.078449046,WASHING
04:23.9,242.139339,139.9,156.1135992,155.2164269,149.8139016,1.268793204,6.434266471,154.3192547,156.1135992,1.794344557,1.027345538,5,0.089518274,WASHING
04:24.8,243.077597,182.9,156.3739457,156.2437725,152.3773292,0.184092789,6.514233641,156.1135992,156.3739457,0.260346518,2.093952272,5,0.089720883,WASHING
04:25.8,244.077352,143.7,160.3015038,158.3377247,156.7770758,2.777202913,2.520925242,156.3739457,160.3015038,3.927558025,3.70153645,5,0.038157677,WASHING
04:26.8,245.077419,158.1,163.7770186,162.0392612,159.1415168,2.457560136,3.635985951,160.3015038,163.7770186,3.475514874,1.428931023,5,0.048154746,WASHING
04:27.8,246.096927,174.5,163.1593658,163.4681922,160.9029585,0.436746503,3.377637242,163.1593658,163.7770186,0.617652828,1.996976136,5,0.046009551,WASHING
04:27.8,246.101761,174.5,167.7709709,165.4651684,163.7522148,3.260897238,3.077330688,163.1593658,167.7709709,4.6116051,1.790405361,5,0.045614449,WASHING
04:28.8,247.083467,157.8,166.7401765,167.2555737,165.361883,0.728881694,2.241002353,166.7401765,167.7709709,1.030794377,-4.290029421,5,0.027887957,WASHING
04:29.8,248.077728,181.9,159.1909121,162.9655443,164.2153563,5.338136097,3.8891845,159.1909121,166.7401765,7.549264466,-13.01515201,5,0.052248821,WASHING
04:30.8,249.077803,132.6,140.7098725,149.9503923,158.602983,13.06806839,12.5269707,140.7098725,159.1909121,18.48103956,-17.82012095,2,0.170621622,WASHING
04:31.8,250.092838,150.3,123.5506702,132.1302713,147.5479078,12.13338834,19.37807067,123.5506702,140.7098725,17.15920235,-14.74929716,2,0.292715137,WASHING
04:31.8,250.100396,150.3,111.2112782,117.3809742,133.6656832,8.725267729,20.87799244,111.2112782,123.5506702,12.33939196,-8.688264139,2,0.358952518,WASHING
04:32.6,250.839191,150.3,106.1741419,108.69271,120.4114907,3.561793249,15.3755733,106.1741419,111.2112782,5.037136319,-1.839408303,3,0.286814241,WASHING
04:34.9,253.137028,122.6,107.5324616,106.8533017,112.117138,0.96047708,7.913800187,106.1741419,107.5324616,1.358319712,0.202271984,4,0.154985477,WASHING
04:35.8,254.090248,61.7,106.5786858,107.0555737,107.8741419,0.674421296,2.296477778,106.5786858,107.5324616,0.953775744,-1.331954887,5,0.046694566,WASHING
04:35.8,254.09478,61.7,104.8685518,105.7236188,106.2884603,1.20924737,1.104683798,104.8685518,106.5786858,1.710134031,0.982821183,5,0.025063019,WASHING
04:36.8,255.079611,7,108.5443282,106.70644,106.8810069,2.599166417,1.563372902,104.8685518,108.5443282,3.675776398,3.203416149,5,0.034391296,WASHING
04:37.8,256.077946,6.8,111.2753841,109.9098562,107.8167375,1.931148147,2.751738564,108.5443282,111.2753841,2.731055901,4.434308598,5,0.059423355,WASHING
04:40.9,259.203353,60.8,117.4129454,114.3441648,110.5253024,4.339911211,5.289150363,111.2753841,117.4129454,6.137561295,7.301765283,5,0.113497934,WASHING
04:41.8,260.093046,232.1,125.8789147,121.64593,115.7778931,5.986344281,7.687675876,117.4129454,125.8789147,8.465969271,5.282494279,4,0.149722765,WASHING
04:41.8,260.097904,232.1,127.977934,126.9284243,120.6362945,1.484230772,7.733075262,125.8789147,127.977934,2.099019287,4.495243544,5,0.138453769,WASHING
04:42.6,260.83342,232.1,134.8694018,131.4236679,126.534799,4.873003614,7.192279171,127.977934,134.8694018,6.8914678,7.339816934,4,0.13795775,WASHING
04:42.8,261.075832,159.5,142.6575678,138.7634848,132.8459546,5.507065039,7.58505906,134.8694018,142.6575678,7.788166067,7.778440667,4,0.126301573,WASHING
04:43.8,262.092933,126.8,150.4262831,146.5419255,138.9827967,5.493311246,9.703682214,142.6575678,150.4262831,7.768715266,8.142595619,3,0.161518904,WASHING
04:43.8,262.099074,126.8,158.9427591,154.6845211,146.7240029,6.022057912,10.32912296,150.4262831,158.9427591,8.516475973,5.565691402,3,0.164072385,WASHING
04:44.8,263.076329,162.4,161.5576659,160.2502125,153.396069,1.849018353,8.592874381,158.9427591,161.5576659,2.614906832,1.273128473,4,0.123211097,WASHING
04:45.8,264.076107,121.8,161.489016,161.523341,158.103931,0.0485428,5.261083386,161.489016,161.5576659,0.068649886,-4.544246486,5,0.070405477,WASHING
04:46.8,265.076038,156.2,152.4691729,156.9790945,158.6146535,6.377992211,4.273868917,152.4691729,161.489016,9.019843086,-11.45411899,5,0.057299201,WASHING
04:47.8,266.090425,108,138.580778,145.5249755,153.5241582,9.820578214,10.83810886,138.580778,152.4691729,13.8883949,-14.01292906,2,0.149663011,WASHING
04:47.8,266.095009,108,124.4433148,131.5120464,144.2455704,9.996696114,16.21915796,124.4433148,138.580778,14.13746322,-7.989424649,2,0.256823838,WASHING
04:48.8,267.077953,164.2,122.6019287,123.5226218,134.5237986,1.30205658,13.93129184,122.6019287,124.4433148,1.841386074,0.518372017,3,0.222022009,WASHING
04:49.8,268.093669,131.3,125.4800588,124.0409938,127.7765201,2.035145316,7.300510874,122.6019287,125.4800588,2.878130108,4.284946061,4,0.125053094,WASHING
04:49.8,268.100543,131.3,131.1718209,128.3259398,125.9242808,4.024683517,3.695280472,125.4800588,131.1718209,5.691762014,4.453775744,5,0.068055914,WASHING
04:50.8,269.0771,148.8,134.3876103,132.7797156,128.4103547,2.273906544,5.344084774,131.1718209,134.3876103,3.215789474,0.802909448,5,0.091781395,WASHING
04:51.8,270.092538,118.7,132.7776398,133.582625,130.9542824,1.138421114,3.878436938,132.7776398,134.3876103,1.609970579,-1.367162471,5,0.068020314,WASHING
04:51.8,270.097808,118.7,131.6532854,132.2154626,132.4975891,0.795038595,1.428416234,131.6532854,132.7776398,1.124354364,0.670693037,5,0.024270551,WASHING
04:52.6,270.830576,118.7,134.1190258,132.8861556,133.2343903,1.743541784,1.267676386,131.6532854,134.1190258,2.465740438,5.21747303,5,0.020522666,WASHING
04:52.8,271.077318,139.2,142.0882314,138.1036286,135.1595456,5.635079337,4.727815039,134.1190258,142.0882314,7.969205623,7.964906832,5,0.077204654,WASHING
04:53.8,272.082412,145.9,150.0488395,146.0685355,139.4773455,5.628999929,8.336680334,142.0882314,150.0488395,7.960608042,4.261735861,5,0.131889189,WASHING
04:54.9,273.117586,153.3,150.6117032,150.3302713,144.21695,0.398004726,7.776102675,150.0488395,150.6117032,0.562863681,-1.623226545,5,0.114360186,WASHING
04:55.8,274.076865,157.9,146.8023864,148.7070448,147.3877901,2.69359372,3.911641545,146.8023864,150.6117032,3.80931677,-5.966541353,5,0.057830243,WASHING
04:56.9,275.154189,133.9,138.6786205,142.7405034,146.5353874,5.744369983,5.500326384,138.6786205,146.8023864,8.123765937,-8.922049689,5,0.081434818,WASHING
04:57.9,276.191,135,128.958287,133.8184537,141.2627493,6.873313692,9.594582351,128.958287,138.6786205,9.720333442,-11.99730304,3,0.153284685,WASHING
04:58.8,277.080635,119.9,114.6840144,121.8211507,132.2808271,10.09343498,13.81417792,114.6840144,128.958287,14.27427264,-10.64107551,2,0.242804437,WASHING
04:59.9,278.130554,159.7,107.676136,111.1800752,122.4992645,4.955318332,13.95580888,107.676136,114.6840144,7.007878392,-7.262634848,2,0.253083023,WASHING
04:59.9,278.137226,159.7,100.1587447,103.9174403,112.8692955,5.315598368,12.25664256,100.1587447,107.676136,7.517391304,-6.276887872,3,0.25515834,WASHING
05:00.0,278.292842,159.7,95.12236025,97.64055247,104.4103138,3.56126159,8.574311233,95.12236025,100.1587447,5.036384439,-6.538819876,4,0.187353655,WASHING
05:00.8,279.076532,24.5,87.08110494,91.10173259,97.50958647,5.686026161,8.656959524,87.08110494,95.12236025,8.041255312,-6.102795031,3,0.211210319,WASHING
05:01.8,280.098724,6.7,82.91677019,84.99893756,91.31974501,2.944629341,7.770968484,82.91677019,87.08110494,4.16433475,-1.9469271,4,0.188808831,WASHING
05:01.8,280.105033,6.7,83.18725074,83.05201046,87.07687153,0.191258631,5.691089519,82.91677019,83.18725074,0.270480549,2.354707421,5,0.140170285,WASHING
05:02.6,280.831062,6.7,87.62618503,85.40671788,85.20282772,3.138800539,2.49594308,83.18725074,87.62618503,4.438934292,5.39416476,5,0.055272987,WASHING
05:05.9,284.164331,102.3,93.97558025,90.80088264,86.92644655,4.489700422,5.17168605,87.62618503,93.97558025,6.349395227,6.139604446,5,0.127220315,WASHING
05:05.9,284.176561,102.3,99.90539392,96.94048709,91.17360248,4.193011453,7.313486309,93.97558025,99.90539392,5.929813665,5.592203334,5,0.183366046,WASHING
05:06.8,285.077565,189.8,105.1599869,102.5326904,96.66678653,3.715558346,7.563026235,99.90539392,105.1599869,5.254593004,5.667276888,4,0.181383931,WASHING
05:07.8,286.092953,144.4,111.2399477,108.1999673,102.5702272,4.299181491,7.367500739,105.1599869,111.2399477,6.079960771,7.575367767,4,0.16831753,WASHING
05:07.8,286.104445,144.4,120.3107225,115.7753351,109.1540127,6.414006346,8.761896459,111.2399477,120.3107225,9.070774763,10.82535142,3,0.186940707,WASHING
05:08.8,287.079089,119.5,132.8906505,126.6006865,117.4003269,8.895352453,12.05814695,120.3107225,132.8906505,12.57992808,15.67868585,2,0.236206015,WASHING
05:09.8,288.090401,177.4,151.6680941,142.2793723,129.0273537,13.27765771,17.51094575,132.8906505,151.6680941,18.77744361,13.1155443,2,0.313330042,WASHING
05:09.8,288.097388,177.4,159.1217391,155.3949166,140.9978016,5.270522911,17.66364814,151.6680941,159.1217391,7.453644982,5.291614907,2,0.275259727,WASHING
05:10.8,289.079154,155.5,162.251324,160.6865315,151.4829519,2.212950657,13.16582514,159.1217391,162.251324,3.129584832,0.483949003,3,0.193821634,WASHING
05:11.8,290.092889,129.6,160.0896371,161.1704805,158.2826986,1.528543413,4.599709962,160.0896371,162.251324,2.161686826,-3.456766917,4,0.066862834,WASHING
05:11.8,290.098551,129.6,155.3377901,157.7137136,159.2001226,3.360063243,2.888184087,155.3377901,160.0896371,4.751847009,-2.700506702,5,0.043426686,WASHING
05:12.6,290.830059,129.6,154.6886237,155.0132069,158.0918437,0.459029959,3.672382146,154.6886237,155.3377901,0.649166394,-0.617048055,5,0.047837384,WASHING
05:12.8,291.075814,160.2,154.103694,154.3961589,156.0549363,0.413607768,2.736619931,154.103694,154.6886237,0.584929716,2.118813338,5,0.038357922,WASHING
05:13.8,292.078271,155.8,158.9262504,156.5149722,155.7640896,3.410062327,2.167527973,154.103694,158.9262504,4.822556391,3.816606734,5,0.030960643,WASHING
05:15.8,294.096896,187.2,161.7369075,160.3315789,157.3638689,1.987434679,3.621702151,158.9262504,161.7369075,2.810657077,4.756505394,5,0.048506773,WASHING
05:15.8,294.103292,187.2,168.4392612,165.0880843,160.8015283,4.739279759,5.988532076,161.7369075,168.4392612,6.70235371,3.285567179,5,0.089150689,WASHING
05:16.8,295.075166,137.5,168.3080418,168.3736515,164.3526152,0.092786094,4.783075619,168.3080418,168.4392612,0.131219353,-0.047842432,5,0.057881712,WASHING
05:17.8,296.089244,153.8,168.3435763,168.3258091,166.7069467,0.025126677,3.313822844,168.3080418,168.3435763,0.035534488,-1.240241909,5,0.040204405,WASHING
05:17.8,296.097409,153.8,165.827558,167.0855672,167.7296093,1.779093606,1.269244472,165.827558,168.3435763,2.516018307,-9.261376267,5,0.015570913,WASHING
05:20.9,299.114332,180.3,149.8208238,157.8241909,163.075,11.31847032,8.914265458,149.8208238,165.827558,16.00673423,-14.4651847,5,0.113584255,WASHING
05:21.8,300.075149,164.6,136.8971886,143.3590062,155.2222867,9.13839007,14.71535527,136.8971886,149.8208238,12.92363517,-12.72495914,2,0.202589384,WASHING
05:22.6,300.830525,164.6,124.3709055,130.6340471,144.229119,8.857419722,17.75636577,124.3709055,136.8971886,12.5262831,-12.33725074,2,0.287436077,WASHING
05:23.8,302.0894,137.6,112.2226872,118.2967963,130.8279013,8.59008759,16.18038052,112.2226872,124.3709055,12.14821837,-10.85390651,2,0.287386223,WASHING
05:23.8,302.097135,137.6,102.6630925,107.4428898,119.0384685,6.759654194,14.85459057,102.6630925,112.2226872,9.559594639,-8.865642367,2,0.28758851,WASHING
05:24.8,303.074642,112.6,94.49140242,98.57724747,108.4370219,5.77825748,12.85869968,94.49140242,102.6630925,8.171690095,-6.473978424,3,0.275547062,WASHING
05:25.8,304.087755,13.9,89.71513567,92.10326904,99.77307944,3.37733061,9.872575701,89.71513567,94.49140242,4.776266754,-2.039702517,3,0.225587417,WASHING
05:25.8,304.093372,13.9,90.41199738,90.06356653,94.320407,0.492755647,5.947375634,89.71513567,90.41199738,0.69686172,-0.306848643,4,0.137276302,WASHING
05:27.8,306.075987,13.2,89.10143838,89.75671788,90.92999346,0.92670516,2.433888991,89.10143838,90.41199738,1.310559006,-0.883867277,5,0.059275975,WASHING
05:29.8,308.077319,12.4,88.64426283,88.8728506,89.46820856,0.32327193,0.767054381,88.64426283,89.10143838,0.457175548,1.039359268,5,0.019758242,WASHING
05:30.8,309.078067,181.1,91.18015691,89.91220987,89.83446388,1.793147902,1.168808455,88.64426283,91.18015691,2.535894083,4.626283099,5,0.028228521,WASHING
05:31.8,310.0913,135.5,97.89682903,94.53849297,91.70567179,4.7494044,4.272425163,91.18015691,97.89682903,6.716672115,7.12327558,5,0.100894153,WASHING
05:31.8,310.09676,135.5,105.4267081,101.6617686,95.78698921,5.324428535,7.519243042,97.89682903,105.4267081,7.529879045,9.538721805,5,0.175205894,WASHING
05:32.6,310.834564,135.5,116.9742726,111.2004904,102.8694917,8.165361209,11.05821147,105.4267081,116.9742726,11.54756456,11.33336058,3,0.250746019,WASHING
05:33.8,312.088292,145,128.0934292,122.5338509,112.0978097,7.862431024,13.23897256,116.9742726,128.0934292,11.11915659,11.02669173,2,0.269377252,WASHING
05:33.8,312.096132,145,139.0276561,133.5605427,122.3805165,7.731665968,14.4501871,128.0934292,139.0276561,10.93422687,10.84437725,2,0.274561251,WASHING
05:34.8,313.076627,164.8,149.7821837,144.4049199,133.4693854,7.604599411,14.11844434,139.0276561,149.7821837,10.75452762,6.682330827,2,0.245808511,WASHING
05:35.8,314.08989,129.5,152.3923178,151.0872507,142.3238967,1.845643473,11.11111387,149.7821837,152.3923178,2.610134031,1.676397516,3,0.170729504,WASHING
05:35.8,314.095141,129.5,153.1349788,152.7636483,148.5842841,0.525140629,6.531310343,152.3923178,153.1349788,0.742661,-1.894132069,4,0.094944917,WASHING
05:36.8,315.079246,154.8,148.6040536,150.8695162,150.9783835,3.203847891,2.138414481,148.6040536,153.1349788,4.530925139,-7.06163779,5,0.030010423,WASHING
05:37.8,316.091306,141,139.0117032,143.8078784,148.2857633,6.782816045,6.493283195,139.0117032,148.6040536,9.592350441,-3.28795358,5,0.095243637,WASHING
05:37.8,316.100207,141,142.0281465,140.5199248,145.6947205,2.1329475,6.375163994,139.0117032,142.0281465,3.016443282,1.894687806,5,0.096937455,WASHING
05:38.8,317.073863,151.7,142.8010788,142.4146126,143.1112455,0.546545693,4.010257481,142.0281465,142.8010788,0.772932331,-0.237724747,5,0.06702723,WASHING
05:39.8,318.091241,128.1,141.552697,142.1768879,141.3484063,0.882739253,1.640550742,141.552697,142.8010788,1.248381824,-0.023929389,5,0.026808761,WASHING
05:39.8,318.098555,128.1,142.75322,142.1529585,142.2837856,0.848897987,0.602163564,141.552697,142.75322,1.200523047,1.028718535,5,0.008773887,WASHING
05:40.8,319.075538,151.3,143.610134,143.181677,142.6792824,0.605929717,0.847738293,142.75322,143.610134,0.856914024,3.422033344,5,0.014420013,WASHING
05:41.8,320.074164,147.5,149.5972867,146.6037104,144.3783344,4.233556249,3.58016846,143.610134,149.5972867,5.987152664,4.93723439,5,0.055718815,WASHING
05:42.6,320.830406,147.5,153.4846028,151.5409448,147.3613109,2.748747587,5.092482079,149.5972867,153.4846028,3.887316116,0.913337692,5,0.072823611,WASHING
05:42.8,321.074662,126.1,151.4239621,152.4542824,149.5289964,1.457093035,4.253442226,151.4239621,153.4846028,2.060640732,-3.828179144,5,0.06603715,WASHING
05:43.8,322.07515,144.8,145.8282445,148.6261033,150.083524,3.956769829,3.251048111,145.8282445,151.4239621,5.595717555,-6.082853874,5,0.051013982,WASHING
05:44.8,323.077212,162.9,139.2582543,142.5432494,147.4987659,4.645684618,6.375319107,139.2582543,145.8282445,6.569990193,-14.65062112,5,0.096450627,WASHING
05:45.8,324.075602,140.3,116.5270023,127.8926283,138.2593658,16.07342246,15.31761429,116.5270023,139.2582543,22.73125204,-20.01214449,1,0.252402138,WASHING
05:46.8,325.08032,129.6,99.23396535,107.8804838,125.2118666,12.22802369,21.39014001,99.23396535,116.5270023,17.29303694,-10.4129781,2,0.372123506,WASHING
05:47.8,326.07578,154.3,95.70104609,97.46750572,112.680067,2.498151162,19.91886671,95.70104609,99.23396535,3.532919255,-6.378309905,2,0.38655646,WASHING
05:48.8,327.075262,113.1,86.47734554,91.08919582,99.48483982,6.522141211,12.56994089,86.47734554,95.70104609,9.223700556,-7.892464858,3,0.302052619,WASHING
05:49.8,328.082429,113.2,79.91611638,83.19673096,90.33211834,4.639489632,8.782950066,79.91611638,86.47734554,6.56122916,-2.567636483,4,0.213853601,WASHING
05:50.8,329.077028,7.8,81.34207257,80.62909448,85.85914515,1.008303295,7.140698415,79.91611638,81.34207257,1.425956195,1.486564237,5,0.183846805,WASHING
05:51.8,330.075099,7,82.88924485,82.11565871,82.65619483,1.09401601,2.82196458,81.34207257,82.88924485,1.547172279,2.379633867,5,0.079379762,WASHING
05:52.6,330.82905,7,86.10134031,84.49529258,82.56219353,2.271294479,2.653484622,82.88924485,86.10134031,3.212095456,3.095161818,5,0.074915934,WASHING
05:52.8,331.078215,6.3,89.07956849,87.5904544,84.85305655,2.105925341,3.445053476,86.10134031,89.07956849,2.978228179,3.873210199,5,0.091187002,WASHING
